login,date,equity,balance,ts
97060181,866772584,0,0,0
97060181,866772693,0,0,0
97060181,866814760,0,0,0
97060181,866814851,0,0,0
97060181,866851386,0,0,0
97060181,866851537,0,0,0
97060181,866889909,0,0,0
97060181,866889966,0,0,0
97060181,866898619,0,0,0
97060181,866898959,0,0,0
97060181,866941823,0,0,0
97060181,866941859,0,0,0
97060181,866961597,0,0,0
97060181,866961791,0,0,0
97060181,866974979,0,0,0
97060181,866975186,0,0,0
97060181,867364334,0,0,0
97060181,867364466,0,0,0
97060181,867529190,0,0,0
97060181,867532963,0,0,0
97060181,867533309,0,0,0
97060181,867546928,0,0,0
97060181,867547450,0,0,0
97060181,867547507,0,0,0
97060181,867552259,0,0,0
97060181,867552857,0,0,0
97060181,867552868,0,0,0
97060181,867555719,0,0,0
97060181,867555762,0,0,0
97060181,867566141,0,0,0
97060181,867566808,0,0,0
97060181,867597762,0,0,0
97060181,867598074,0,0,0
97060181,867598287,0,0,0
97060181,867607378,0,0,0
97060181,867607575,0,0,0
97060181,867650659,0,0,0
97060181,867653850,0,0,0
97060181,867654163,0,0,0
97060181,867654222,0,0,0
97060181,867795327,0,0,0
97060181,868024169,0,0,0
97060181,868024880,0,0,0
97060181,868024905,0,0,0
97060181,868026225,0,0,0
97060181,868026403,0,0,0
97060181,868026437,0,0,0
97060181,868029749,0,0,0
97060181,868031686,0,0,0
97060181,868031954,0,0,0
97060181,868032080,0,0,0
97060181,868035133,0,0,0
97060181,868035333,0,0,0
97060181,868035350,0,0,0
97060181,868038473,0,0,0
97060181,868039882,0,0,0
97060181,868054138,0,0,0
97060181,868054398,0,0,0
97060181,868054439,0,0,0
97060181,868055703,0,0,0
97060181,868055831,0,0,0
97060181,868055902,0,0,0
97060181,868058153,0,0,0
97060181,868058332,0,0,0
97060181,868058361,0,0,0
97060181,868062138,0,0,0
97060181,868064058,0,0,0
97060181,868064076,0,0,0
97060181,868069451,0,0,0
97060181,868069560,0,0,0
97060181,868074625,0,0,0
97060181,868074717,0,0,0
97060181,868079788,0,0,0
97060181,868079882,0,0,0
97060181,868095382,0,0,0
97060181,868095457,0,0,0
97060181,868132031,0,0,0
97060181,868132265,0,0,0
97060181,868135283,0,0,0
97060181,868137371,0,0,0
97060181,868137717,0,0,0
97060181,868146800,0,0,0
97060181,868147012,0,0,0
97060181,868155903,0,0,0
97060181,868156727,0,0,0
97060181,868156748,0,0,0
97060181,868165053,0,0,0
97060181,868165368,0,0,0
97060181,868165410,0,0,0
97060181,868165818,0,0,0
97060181,868165902,0,0,0
97060181,868169915,0,0,0
97060181,868170120,0,0,0
97060181,868170185,0,0,0
97060181,868175902,0,0,0
97060181,868175945,0,0,0
97060181,868179329,0,0,0
97060181,868179510,0,0,0
97060181,868179540,0,0,0
97060181,868182378,0,0,0
97060181,868182779,0,0,0
97060181,868182806,0,0,0
97060181,868186885,0,0,0
97060181,868187825,0,0,0
97060181,868187846,0,0,0
97060181,868188187,0,0,0
97060181,868188216,0,0,0
97060181,868477127,0,0,0
97060181,868558616,0,0,0
97060181,868558788,0,0,0
97060181,868558806,0,0,0
97060181,868560740,0,0,0
97060181,868562372,0,0,0
97060181,868563282,0,0,0
97060181,868563344,0,0,0
97060181,868573218,0,0,0
97060181,868574186,0,0,0
97060181,868574609,0,0,0
97060181,868574722,0,0,0
97060181,868578200,0,0,0
97060181,868580270,0,0,0
97060181,868580767,0,0,0
97060181,868580919,0,0,0
97060181,868584896,0,0,0
97060181,868584959,0,0,0
97060181,868588232,0,0,0
97060181,868588346,0,0,0
97060181,868595936,0,0,0
97060181,868596013,0,0,0
97060181,868603399,0,0,0
97060181,868603494,0,0,0
97060181,868620230,0,0,0
97060181,868620339,0,0,0
97060181,868660906,0,0,0
97060181,868660964,0,0,0
97060181,868660976,0,0,0
97060181,868664374,0,0,0
97060181,868664537,0,0,0
97060181,868686588,0,0,0
97060181,868687824,0,0,0
97060181,868688179,0,0,0
97060181,868688215,0,0,0
97060181,868691823,0,0,0
97060181,868692016,0,0,0
97060181,868692050,0,0,0
97060181,868694805,0,0,0
97060181,868719689,0,0,0
97060181,868720631,0,0,0
97060181,868720657,0,0,0
97060181,868723997,0,0,0
97060181,868726208,0,0,0
97060181,868728512,0,0,0
97060181,868728525,0,0,0
97060181,868731306,0,0,0
97060181,868731375,0,0,0
97060181,868734731,0,0,0
97060181,868734980,0,0,0
97060181,868739405,0,0,0
97060181,868739503,0,0,0
97060181,868742108,0,0,0
97060181,868742616,0,0,0
97060181,868742711,0,0,0
97060181,868763620,0,0,0
97060181,868763656,0,0,0
97060181,869429424,0,0,0
97060181,869440447,0,0,0
97060181,869440534,0,0,0
97060181,869440551,0,0,0
97060181,869459255,0,0,0
97060181,869482920,0,0,0
97060181,869625805,0,0,0
97060181,869653426,0,0,0
97060181,869711102,0,0,0
97060181,869711338,0,0,0
97060181,869711374,0,0,0
97060181,869712577,0,0,0
97060181,869712726,0,0,0
97060181,869712747,0,0,0
97060181,869713962,0,0,0
97060181,869714342,0,0,0
97060181,869714384,0,0,0
97060181,869719146,0,0,0
97060181,869719257,0,0,0
97060181,869721817,0,0,0
97060181,869723001,0,0,0
97060181,869723019,0,0,0
97060181,869731263,0,0,0
97060181,869731293,0,0,0
97060181,869731354,0,0,0
97060181,869732247,0,0,0
97060181,869733000,0,0,0
97060181,869733094,0,0,0
97060181,869734951,0,0,0
97060181,869735035,0,0,0
97060181,869737829,0,0,0
97060181,869737932,0,0,0
97060181,869749935,0,0,0
97060181,869749993,0,0,0
97060181,869752708,0,0,0
97060181,869753478,0,0,0
97060181,869753540,0,0,0
97060181,869756941,0,0,0
97060181,869757177,0,0,0
97060181,869765606,0,0,0
97060181,869765847,0,0,0
97060181,869802127,0,0,0
97060181,869802140,0,0,0
97060181,869813374,0,0,0
97060181,869813588,0,0,0
97060181,869813630,0,0,0
97060181,869825418,0,0,0
97060181,869825683,0,0,0
97060181,869826233,0,0,0
97060181,869827437,0,0,0
97060181,869829086,0,0,0
97060181,869829470,0,0,0
97060181,869829826,0,0,0
97060181,869830900,0,0,0
97060181,869831978,0,0,0
97060181,869832091,0,0,0
97060181,869833991,0,0,0
97060181,869834196,0,0,0
97060181,869836869,0,0,0
97060181,869836988,0,0,0
97060181,869843653,0,0,0
97060181,869843989,0,0,0
97060181,869887925,0,0,0
97060181,869889711,0,0,0
97060181,869896636,0,0,0
97060181,869896900,0,0,0
97060181,869900000,0,0,0
97060181,869900406,0,0,0
97060181,869900484,0,0,0
97060181,869906695,0,0,0
97060181,869906785,0,0,0
97060181,869910816,0,0,0
97060181,869910836,0,0,0
97060181,869917063,0,0,0
97060181,869917086,0,0,0
97060181,869919466,0,0,0
97060181,869919702,0,0,0
97060181,869919755,0,0,0
97060181,869925069,0,0,0
97060181,869925382,0,0,0
97060181,869926659,0,0,0
97060181,869929129,0,0,0
97060181,869929605,0,0,0
97060181,869929703,0,0,0
97060181,869932236,0,0,0
97060181,869932413,0,0,0
97060181,869932526,0,0,0
97060181,869945085,0,0,0
97060181,869945251,0,0,0
97060181,869946016,0,0,0
97060181,869946084,0,0,0
97060181,869946112,0,0,0
97060181,869951585,0,0,0
97060181,869951682,0,0,0
97060181,869951737,0,0,0
97060181,869956689,0,0,0
97060181,869956735,0,0,0
97060181,869956767,0,0,0
97060181,869958855,0,0,0
97060181,869961650,0,0,0
97060181,869962334,0,0,0
97060181,869962441,0,0,0
97060181,869962600,0,0,0
97060181,869962743,0,0,0
97060181,869967932,0,0,0
97060181,869967964,0,0,0
97060181,869992348,0,0,0
97060181,869995096,0,0,0
97060181,869995240,0,0,0
97060181,869995324,0,0,0
97060181,869995480,0,0,0
97060181,869995516,0,0,0
97060181,869998489,0,0,0
97060181,869998727,0,0,0
97060181,869998845,0,0,0
97060181,870006205,0,0,0
97060181,870006278,0,0,0
97060181,870006304,0,0,0
97060181,870007286,0,0,0
97060181,870007323,0,0,0
97060181,870010229,0,0,0
97060181,870010358,0,0,0
97060181,870027975,0,0,0
97060181,870028743,0,0,0
97060181,870028789,0,0,0
97060181,870032233,0,0,0
97060181,870032352,0,0,0
97060181,870036354,0,0,0
97060181,870036542,0,0,0
97060181,870043118,0,0,0
97060181,870045307,0,0,0
97060181,870045336,0,0,0
97060181,870054827,0,0,0
97060181,870055244,0,0,0
97060181,870055285,0,0,0
97060181,870059730,0,0,0
97060181,870059765,0,0,0
97060181,870062037,0,0,0
97060181,870062600,0,0,0
97060181,870062658,0,0,0
97060181,870069122,0,0,0
97060181,870069278,0,0,0
97060181,870078575,0,0,0
97060181,870078772,0,0,0
97060181,870107052,0,0,0
97060181,870107425,0,0,0
97060181,870126622,0,0,0
97060181,870127328,0,0,0
97060181,870158596,0,0,0
97060181,870158615,0,0,0
97060181,870178846,0,0,0
97060181,870179111,0,0,0
97060181,870215870,0,0,0
97060181,870215965,0,0,0
97060181,870226665,0,0,0
97060181,870228991,0,0,0
97060181,870229185,0,0,0
97060181,870232606,0,0,0
97060181,870232723,0,0,0
97060181,870236809,0,0,0
97060181,870241132,0,0,0
97060181,870241407,0,0,0
97060181,870241851,0,0,0
97060181,870245448,0,0,0
97060181,870246719,0,0,0
97060181,870246872,0,0,0
97060181,870247449,0,0,0
97060181,870248155,0,0,0
97060181,870248287,0,0,0
97060181,870254312,0,0,0
97060181,870254356,0,0,0
97060181,870275564,0,0,0
97060181,870275752,0,0,0
97060181,870275811,0,0,0
97060181,870276937,0,0,0
97060181,870276958,0,0,0
97060181,870278562,0,0,0
97060181,870278676,0,0,0
97060181,870278753,0,0,0
97060181,870282177,0,0,0
97060181,870282878,0,0,0
97060181,870282909,0,0,0
97060181,870287445,0,0,0
97060181,870287544,0,0,0
97060181,870287660,0,0,0
97060181,870287728,0,0,0
97060181,870287809,0,0,0
97060181,870295307,0,0,0
97060181,870296413,0,0,0
97060181,870296750,0,0,0
97060181,870298051,0,0,0
97060181,870298221,0,0,0
97060181,870298266,0,0,0
97060181,870303888,0,0,0
97060181,870304287,0,0,0
97060181,870304326,0,0,0
97060181,870310076,0,0,0
97060181,870310289,0,0,0
97060181,870310308,0,0,0
97060181,870313409,0,0,0
97060181,870313466,0,0,0
97060181,870323706,0,0,0
97060181,870323875,0,0,0
97060181,870323890,0,0,0
97060181,870327562,0,0,0
97060181,870327785,0,0,0
97060181,870328296,0,0,0
97060181,870328410,0,0,0
97060181,870328436,0,0,0
97060181,870331828,0,0,0
97060181,870332020,0,0,0
97060181,870332071,0,0,0
97060181,870336827,0,0,0
97060181,870336961,0,0,0
97060181,870352933,0,0,0
97060181,870353226,0,0,0
97060181,870361329,0,0,0
97060181,870361375,0,0,0
97060181,870367610,0,0,0
97060181,870367768,0,0,0
97060181,870394154,0,0,0
97060181,870394484,0,0,0
97060181,870463469,0,0,0
97060181,870463821,0,0,0
97060181,870463862,0,0,0
97060181,870477183,0,0,0
97060181,870479387,0,0,0
97060181,870479404,0,0,0
97060181,870482117,0,0,0
97060181,870482725,0,0,0
97060181,870482776,0,0,0
97060181,870485246,0,0,0
97060181,870485292,0,0,0
97060181,870491129,0,0,0
97060181,870491529,0,0,0
97060181,870518432,0,0,0
97060181,870518553,0,0,0
97060181,870550522,0,0,0
97060181,870550679,0,0,0
97060181,870564205,0,0,0
97060181,870564496,0,0,0
97060181,870564541,0,0,0
97060181,870568888,0,0,0
97060181,870568908,0,0,0
97060181,870581007,0,0,0
97060181,870581418,0,0,0
97060181,870581493,0,0,0
97060181,870583253,0,0,0
97060181,870583511,0,0,0
97060181,870586541,0,0,0
97060181,870586941,0,0,0
97060181,870586997,0,0,0
97060181,870596014,0,0,0
97060181,870596835,0,0,0
97060181,870596850,0,0,0
97060181,870612025,0,0,0
97060181,870612075,0,0,0
97060181,870612950,0,0,0
97060181,870614680,0,0,0
97060181,870614725,0,0,0
97060181,870622597,0,0,0
97060181,870622886,0,0,0
97060181,870753939,0,0,0
97060181,870754486,0,0,0
97060181,870796902,0,0,0
97060181,870799379,0,0,0
97060181,870800599,0,0,0
97060181,870800715,0,0,0
97060181,870801145,0,0,0
97060181,870801198,0,0,0
97060181,870803629,0,0,0
97060181,870805450,0,0,0
97060181,870805527,0,0,0
97060181,870807035,0,0,0
97060181,870807176,0,0,0
97060181,870807196,0,0,0
97060181,870811256,0,0,0
97060181,870811375,0,0,0
97060181,870811569,0,0,0
97060181,870812080,0,0,0
97060181,870812142,0,0,0
97060181,870817516,0,0,0
97060181,870817632,0,0,0
97060181,870817674,0,0,0
97060181,870839952,0,0,0
97060181,870840332,0,0,0
97060181,870840380,0,0,0
97060181,870841212,0,0,0
97060181,870841901,0,0,0
97060181,870854026,0,0,0
97060181,870856798,0,0,0
97060181,870856968,0,0,0
97060181,870857532,0,0,0
97060181,870857742,0,0,0
97060181,870857875,0,0,0
97060181,870865150,0,0,0
97060181,870869714,0,0,0
97060181,870869837,0,0,0
97060181,870874073,0,0,0
97060181,870874531,0,0,0
97060181,870889599,0,0,0
97060181,870889635,0,0,0
97060181,870913234,0,0,0
97060181,870913492,0,0,0
97060181,870928376,0,0,0
97060181,870928578,0,0,0
97060181,870941345,0,0,0
97060181,870941592,0,0,0
97060181,870945964,0,0,0
97060181,870953337,0,0,0
97060181,870953385,0,0,0
97060181,870962045,0,0,0
97060181,870962175,0,0,0
97060181,870962209,0,0,0
97060181,870963432,0,0,0
97060181,870963523,0,0,0
97060181,870968230,0,0,0
97060181,870969153,0,0,0
97060181,870969214,0,0,0
97060181,870972854,0,0,0
97060181,870973017,0,0,0
97060181,870989605,0,0,0
97060181,870990017,0,0,0
97060181,871013788,0,0,0
97060181,871013842,0,0,0
97060181,871016849,0,0,0
97060181,871016887,0,0,0
97060181,871016929,0,0,0
97060181,871017098,0,0,0
97060181,871017127,0,0,0
97060181,871022606,0,0,0
97060181,871022737,0,0,0
97060181,871037128,0,0,0
97060181,871037178,0,0,0
97060181,871073738,0,0,0
97060181,871074114,0,0,0
97060181,871074226,0,0,0
97060181,871081815,0,0,0
97060181,871081863,0,0,0
97060181,871081896,0,0,0
97060181,871082297,0,0,0
97060181,871082489,0,0,0
97060181,871087979,0,0,0
97060181,871088100,0,0,0
97060181,871137838,0,0,0
97060181,871138368,0,0,0
97060181,871138448,0,0,0
97060181,871140081,0,0,0
97060181,871140155,0,0,0
97060181,871146573,0,0,0
97060181,871151919,0,0,0
97060181,871153293,0,0,0
97060181,871153340,0,0,0
97060181,871154074,0,0,0
97060181,871154586,0,0,0
97060181,871166318,0,0,0
97060181,871166787,0,0,0
97060181,871166816,0,0,0
97060181,871173481,0,0,0
97060181,871173517,0,0,0
97060181,871173544,0,0,0
97060181,871173794,0,0,0
97060181,871173842,0,0,0
97060181,871188437,0,0,0
97060181,871188681,0,0,0
97060181,871221338,0,0,0
97060181,871221764,0,0,0
97060181,871278642,0,0,0
97060181,871279204,0,0,0
97060181,871279243,0,0,0
97060181,871284774,0,0,0
97060181,871284814,0,0,0
97060181,871302748,0,0,0
97060181,871302957,0,0,0
97060181,871329334,0,0,0
97060181,871329484,0,0,0
97060181,871346178,0,0,0
97060181,871346273,0,0,0
97060181,871364665,0,0,0
97060181,871365538,0,0,0
97060181,871365625,0,0,0
97060181,871372508,0,0,0
97060181,871372625,0,0,0
97060181,871372730,0,0,0
97060181,871379144,0,0,0
97060181,871379182,0,0,0
97060181,871381063,0,0,0
97060181,871381308,0,0,0
97060181,871381366,0,0,0
97060181,871396912,0,0,0
97060181,871403525,0,0,0
97060181,871404008,0,0,0
97060181,871404074,0,0,0
97060181,871404439,0,0,0
97060181,871404473,0,0,0
97060181,871418459,0,0,0
97060181,871418855,0,0,0
97060181,871418884,0,0,0
97060181,871433395,0,0,0
97060181,871436451,0,0,0
97060181,871436847,0,0,0
97060181,871437187,0,0,0
97060181,871438342,0,0,0
97060181,871438458,0,0,0
97060181,871448204,0,0,0
97060181,871448482,0,0,0
97060181,871483119,0,0,0
97060181,871484671,0,0,0
97060181,871484705,0,0,0
97060181,871490608,0,0,0
97060181,871490878,0,0,0
97060181,871490910,0,0,0
97060181,871499460,0,0,0
97060181,871499508,0,0,0
97060181,871512105,0,0,0
97060181,871512222,0,0,0
97060181,871525078,0,0,0
97060181,871525111,0,0,0
97060181,871538334,0,0,0
97060181,871539119,0,0,0
97060181,872023092,0,0,0
97060181,872023219,0,0,0
97060181,872023307,0,0,0
97060181,872023832,0,0,0
97060181,872023991,0,0,0
97060181,872038481,0,0,0
97060181,872038534,0,0,0
97060181,872081990,0,0,0
97060181,872082099,0,0,0
97060181,872097222,0,0,0
97060181,872097695,0,0,0
97060181,872097806,0,0,0
97060181,872102380,0,0,0
97060181,872102470,0,0,0
97060181,872106355,0,0,0
97060181,872106487,0,0,0
97060181,872123503,0,0,0
97060181,872124076,0,0,0
97060181,872129073,0,0,0
97060181,872129469,0,0,0
97060181,872131568,0,0,0
97060181,872144576,0,0,0
97060181,872144729,0,0,0
97060181,872152138,0,0,0
97060181,872153197,0,0,0
97060181,872153522,0,0,0
97060181,872153598,0,0,0
97060181,872156345,0,0,0
97060181,872156396,0,0,0
97060181,872197164,0,0,0
97060181,872197214,0,0,0
97060181,872214519,0,0,0
97060181,872214604,0,0,0
97060181,872230629,0,0,0
97060181,872230697,0,0,0
97060181,872230744,0,0,0
97060181,872230928,0,0,0
97060181,872231047,0,0,0
97060181,872245556,0,0,0
97060181,872247358,0,0,0
97060181,872247415,0,0,0
97060181,872248051,0,0,0
97060181,872250540,0,0,0
97060181,872251628,0,0,0
97060181,872251799,0,0,0
97060181,872252608,0,0,0
97060181,872252659,0,0,0
97060181,872256144,0,0,0
97060181,872258453,0,0,0
97060181,872259423,0,0,0
97060181,872259473,0,0,0
97060181,872261962,0,0,0
97060181,872262129,0,0,0
97060181,872265826,0,0,0
97060181,872272147,0,0,0
97060181,872272453,0,0,0
97060181,872281967,0,0,0
97060181,872282325,0,0,0
97060181,872282424,0,0,0
97060181,872285944,0,0,0
97060181,872286100,0,0,0
97060181,872294101,0,0,0
97060181,872294243,0,0,0
97060181,872322511,0,0,0
97060181,872322577,0,0,0
97060181,872331628,0,0,0
97060181,872331723,0,0,0
97060181,872338730,0,0,0
97060181,872339134,0,0,0
97060181,872346140,0,0,0
97060181,872346257,0,0,0
97060181,872348338,0,0,0
97060181,872350346,0,0,0
97060181,872350511,0,0,0
97060181,872354820,0,0,0
97060181,872354925,0,0,0
97060181,872354958,0,0,0
97060181,872356046,0,0,0
97060181,872356169,0,0,0
97060181,872359210,0,0,0
97060181,872359443,0,0,0
97060181,872359493,0,0,0
97060181,872365340,0,0,0
97060181,872365384,0,0,0
97060181,872379446,0,0,0
97060181,872379739,0,0,0
97060181,872481258,0,0,0
97060181,872481401,0,0,0
97060181,872481442,0,0,0
97060181,872499215,0,0,0
97060181,872499378,0,0,0
97060181,872499418,0,0,0
97060181,872501124,0,0,0
97060181,872501184,0,0,0
97060181,872501247,0,0,0
97060181,872506311,0,0,0
97060181,872506352,0,0,0
97060181,872524482,0,0,0
97060181,872524655,0,0,0
97060181,872526257,0,0,0
97060181,872526367,0,0,0
97060181,872526392,0,0,0
97060181,872529462,0,0,0
97060181,872529533,0,0,0
97060181,872534487,0,0,0
97060181,872534570,0,0,0
97060181,872590141,0,0,0
97060181,872590656,0,0,0
97060181,872590684,0,0,0
97060181,872599544,0,0,0
97060181,872599690,0,0,0
97060181,872599720,0,0,0
97060181,872605265,0,0,0
97060181,872605560,0,0,0
97060181,872608929,0,0,0
97060181,872611487,0,0,0
97060181,872611520,0,0,0
97060181,872616754,0,0,0
97060181,872616866,0,0,0
97060181,872656492,0,0,0
97060181,872656886,0,0,0
97060181,872657109,0,0,0
97060181,872658553,0,0,0
97060181,872660964,0,0,0
97060181,872661770,0,0,0
97060181,872661807,0,0,0
97060181,872663538,0,0,0
97060181,872663589,0,0,0
97060181,872669032,0,0,0
97060181,872669716,0,0,0
97060181,872669728,0,0,0
97060181,872815724,0,0,0
97060181,872868181,0,0,0
97060181,872930787,0,0,0
97060181,873004498,0,0,0
97060181,873616986,0,0,0
97060181,873617663,0,0,0
97060181,873617727,0,0,0
97060181,873618510,0,0,0
97060181,873619043,0,0,0
97060181,873619914,0,0,0
97060181,873620350,0,0,0
97060181,873620517,0,0,0
97060181,873624535,0,0,0
97060181,873624710,0,0,0
97060181,873624732,0,0,0
97060181,873628693,0,0,0
97060181,873628785,0,0,0
97060181,873637429,0,0,0
97060181,873637708,0,0,0
97060181,873646358,0,0,0
97060181,873646454,0,0,0
97060181,873650806,0,0,0
97060181,873651147,0,0,0
97060181,873665003,0,0,0
97060181,873665221,0,0,0
97060181,873684130,0,0,0
97060181,873684550,0,0,0
97060181,873684603,0,0,0
97060181,873684804,0,0,0
97060181,873684849,0,0,0
97060181,873695731,0,0,0
97060181,873696309,0,0,0
97060181,873718444,0,0,0
97060181,873718630,0,0,0
97060181,873718694,0,0,0
97060181,873719105,0,0,0
97060181,873719130,0,0,0
97060181,873723515,0,0,0
97060181,873724245,0,0,0
97060181,873724614,0,0,0
97060181,873724666,0,0,0
97060181,873729213,0,0,0
97060181,873729703,0,0,0
97060181,873739786,0,0,0
97060181,873740135,0,0,0
97060181,873746729,0,0,0
97060181,873747400,0,0,0
97060181,873747451,0,0,0
97060181,873749224,0,0,0
97060181,873749765,0,0,0
97060181,873750956,0,0,0
97060181,873751202,0,0,0
97060181,873751212,0,0,0
97060181,873753850,0,0,0
97060181,873753974,0,0,0
97060181,873811802,0,0,0
97060181,873814873,0,0,0
97060181,873815523,0,0,0
97060181,873815667,0,0,0
97060181,873824516,0,0,0
97060181,873824618,0,0,0
97060181,873832369,0,0,0
97060181,873832626,0,0,0
97060181,873839432,0,0,0
97060181,873839650,0,0,0
97060181,873839800,0,0,0
97060181,873846225,0,0,0
97060181,873847379,0,0,0
97060181,873847469,0,0,0
97060181,873847800,0,0,0
97060181,873847879,0,0,0
97060181,873855092,0,0,0
97060181,873857605,0,0,0
97060181,873857667,0,0,0
97060181,873861764,0,0,0
97060181,873861927,0,0,0
97060181,873872631,0,0,0
97060181,873872887,0,0,0
97060181,873888382,0,0,0
97060181,873888486,0,0,0
97060181,873901887,0,0,0
97060181,873902229,0,0,0
97060181,873953483,0,0,0
97060181,873953780,0,0,0
97060181,873958878,0,0,0
97060181,873959488,0,0,0
97060181,873959569,0,0,0
97060181,873967507,0,0,0
97060181,873967571,0,0,0
97060181,873967614,0,0,0
97060181,873968199,0,0,0
97060181,873968241,0,0,0
97060181,873971977,0,0,0
97060181,873972041,0,0,0
97060181,873985771,0,0,0
97060181,873985943,0,0,0
97060181,874003014,0,0,0
97060181,874003041,0,0,0
97060181,874020592,0,0,0
97060181,874020630,0,0,0
97060181,874020666,0,0,0
97060181,874022083,0,0,0
97060181,874022104,0,0,0
97060181,874028537,0,0,0
97060181,874028745,0,0,0
97060181,874033705,0,0,0
97060181,874033957,0,0,0
97060181,874111943,0,0,0
97060181,874112154,0,0,0
97060181,874121226,0,0,0
97060181,874121604,0,0,0
97060181,874121728,0,0,0
97060181,874125743,0,0,0
97060181,874125864,0,0,0
97060181,874131760,0,0,0
97060181,874131806,0,0,0
97060181,874155732,0,0,0
97060181,874160201,0,0,0
97060181,874160235,0,0,0
97060181,874169251,0,0,0
97060181,874169412,0,0,0
97060181,874169444,0,0,0
97060181,874186861,0,0,0
97060181,874186894,0,0,0
97060181,874199231,0,0,0
97060181,874199278,0,0,0
97060181,874254718,0,0,0
97060181,874254818,0,0,0
97060181,874319725,0,0,0
97060181,874319731,0,0,0
97060181,874319738,0,0,0
97060181,874325156,0,0,0
97060181,874325763,0,0,0
97060181,874325893,0,0,0
97060181,874331815,0,0,0
97060181,874331868,0,0,0
97060181,874331901,0,0,0
97060181,874336243,0,0,0
97060181,874336258,0,0,0
97060181,874340251,0,0,0
97060181,874340690,0,0,0
97060181,874388813,0,0,0
97060181,874389164,0,0,0
97060181,874389217,0,0,0
97060181,874391118,0,0,0
97060181,874391566,0,0,0
97060181,874392397,0,0,0
97060181,874392513,0,0,0
97060181,874392530,0,0,0
97060181,874398143,0,0,0
97060181,874398352,0,0,0
97060181,874398380,0,0,0
97060181,874410473,0,0,0
97060181,874410527,0,0,0
97060181,874410577,0,0,0
97060181,874410659,0,0,0
97060181,874410713,0,0,0
97060181,874421548,0,0,0
97060181,874421742,0,0,0
97060181,874464921,0,0,0
97060181,874466254,0,0,0
97060181,874466361,0,0,0
97060181,874470165,0,0,0
97060181,874470275,0,0,0
97060181,874481320,0,0,0
97060181,874481465,0,0,0
97060181,874510674,0,0,0
97060181,874510728,0,0,0
97060181,874795596,0,0,0
97060181,874795845,0,0,0
97060181,874795996,0,0,0
97060181,874796111,0,0,0
97060181,874796158,0,0,0
97060181,874802134,0,0,0
97060181,874803504,0,0,0
97060181,874803634,0,0,0
97060181,874803952,0,0,0
97060181,874804067,0,0,0
97060181,874814909,0,0,0
97060181,874815172,0,0,0
97060181,874815247,0,0,0
97060181,874819885,0,0,0
97060181,874820211,0,0,0
97060181,874822968,0,0,0
97060181,874823232,0,0,0
97060181,874823346,0,0,0
97060181,874829568,0,0,0
97060181,874829848,0,0,0
97060181,874829926,0,0,0
97060181,874833012,0,0,0
97060181,874833300,0,0,0
97060181,874850195,0,0,0
97060181,874850269,0,0,0
97060181,874858376,0,0,0
97060181,874858772,0,0,0
97060181,874858875,0,0,0
97060181,874875525,0,0,0
97060181,874875878,0,0,0
97060181,874875961,0,0,0
97060181,874879620,0,0,0
97060181,874879678,0,0,0
97060181,874883757,0,0,0
97060181,874884577,0,0,0
97060181,874884737,0,0,0
97060181,874888351,0,0,0
97060181,874888550,0,0,0
97060181,874892736,0,0,0
97060181,874893577,0,0,0
97060181,874893930,0,0,0
97060181,874896973,0,0,0
97060181,874897018,0,0,0
97060181,874900675,0,0,0
97060181,874901326,0,0,0
97060181,874916616,0,0,0
97060181,874916781,0,0,0
97060181,874916801,0,0,0
97060181,874918259,0,0,0
97060181,874918437,0,0,0
97060181,874918450,0,0,0
97060181,874920643,0,0,0
97060181,874921139,0,0,0
97060181,874921159,0,0,0
97060181,874924452,0,0,0
97060181,874924524,0,0,0
97060181,874960140,0,0,0
97060181,874960275,0,0,0
97060181,874960299,0,0,0
97060181,874961135,0,0,0
97060181,874961160,0,0,0
97060181,874966504,0,0,0
97060181,874967290,0,0,0
97060181,874967426,0,0,0
97060181,874969714,0,0,0
97060181,874969760,0,0,0
97060181,874973939,0,0,0
97060181,874974013,0,0,0
97060181,875009308,0,0,0
97060181,875009376,0,0,0
97060181,875009449,0,0,0
97060181,875009695,0,0,0
97060181,875009754,0,0,0
97060181,875018737,0,0,0
97060181,875018789,0,0,0
97060181,875086702,0,0,0
97060181,875087008,0,0,0
97060181,875087037,0,0,0
97060181,875089963,0,0,0
97060181,875091250,0,0,0
97060181,875147221,0,0,0
97060181,875147623,0,0,0
97060181,875159580,0,0,0
97060181,875159864,0,0,0
97060181,875175420,0,0,0
97060181,875175512,0,0,0
97060181,875182988,0,0,0
97060181,875183425,0,0,0
97060181,875183469,0,0,0
97060181,875185533,0,0,0
97060181,875185663,0,0,0
97060181,875191424,0,0,0
97060181,875191523,0,0,0
97060181,875191555,0,0,0
97060181,875195083,0,0,0
97060181,875195933,0,0,0
97060181,875206495,0,0,0
97060181,875206529,0,0,0
97060181,875213486,0,0,0
97060181,875213541,0,0,0
97060181,875215885,0,0,0
97060181,875216439,0,0,0
97060181,875216532,0,0,0
97060181,875239899,0,0,0
97060181,875239916,0,0,0
97060181,875259031,0,0,0
97060181,875259075,0,0,0
97060181,875600217,0,0,0
97060181,875827301,0,0,0
97060181,876397167,0,0,0
97060181,876889287,0,0,0
97060181,876889777,0,0,0
97060181,876889864,0,0,0
97060181,876894477,0,0,0
97060181,876894949,0,0,0
97060181,876894979,0,0,0
