login,posId,symbol,type,volume,openTime,openPrice,closeTime,closePrice,profit,swap,commission,date
97060181,891939414,XAUUSD.v,buy,0.04,1782126117,4189.32,1782127855,4189.16,-0.64,0.0,0.0,2026-06-22
97060181,891939417,XAUUSD.v,sell,0.02,1782126118,4188.9,1782126262,4190.1,-2.4,0.0,0.0,2026-06-22
97060181,891994646,XAUUSD.v,buy,0.03,1782127860,4190.11,1782128056,4189.39,-2.16,0.0,0.0,2026-06-22
97060181,891994709,XAUUSD.v,sell,0.01,1782127861,4189.74,1782127956,4189.97,-0.23,0.0,0.0,2026-06-22
97060181,891998855,XAUUSD.v,buy,0.03,1782128066,4190.04,1782129889,4202.47,37.29,0.0,0.0,2026-06-22
97060181,891998859,XAUUSD.v,sell,0.01,1782128066,4189.62,1782129889,4202.89,-13.27,0.0,0.0,2026-06-22
97060181,892063032,XAUUSD.v,buy,0.02,1782129898,4202.41,1782129973,4204.07,3.32,0.0,0.0,2026-06-22
97060181,892063869,XAUUSD.v,buy,0.03,1782129913,4202.6,1782129981,4205.33,8.19,0.0,0.0,2026-06-22
97060181,892063884,XAUUSD.v,sell,0.01,1782129913,4202.25,1782129981,4205.75,-3.5,0.0,0.0,2026-06-22
97060181,892077416,XAUUSD.v,buy,0.02,1782129992,4207.27,1782130007,4209.18,3.82,0.0,0.0,2026-06-22
97060181,892077980,XAUUSD.v,buy,0.03,1782129999,4206.66,1782130009,4208.9,6.72,0.0,0.0,2026-06-22
97060181,892078005,XAUUSD.v,sell,0.01,1782129999,4206.21,1782130009,4209.32,-3.11,0.0,0.0,2026-06-22
97060181,892080976,XAUUSD.v,buy,0.02,1782130021,4208.19,1782133020,4209.81,3.24,0.0,0.0,2026-06-22
97060181,892082933,XAUUSD.v,buy,0.03,1782130082,4207.49,1782133023,4209.76,6.81,0.0,0.0,2026-06-22
97060181,892082944,XAUUSD.v,sell,0.01,1782130083,4207.07,1782133023,4210.18,-3.11,0.0,0.0,2026-06-22
97060181,892120099,XAUUSD.v,buy,0.03,1782131426,4203.02,1782133023,4209.76,20.22,0.0,0.0,2026-06-22
97060181,892120139,XAUUSD.v,sell,0.01,1782131427,4202.61,1782133023,4210.18,-7.57,0.0,0.0,2026-06-22
97060181,892147240,XAUUSD.v,sell,0.09,1782132075,4209.77,1782143782,4195.88,125.01,0.0,0.0,2026-06-22
97060181,892147257,XAUUSD.v,buy,0.04,1782132075,4210.18,1782143782,4195.46,-58.88,0.0,0.0,2026-06-22
97060181,892168756,XAUUSD.v,buy,0.02,1782133030,4209.76,1782133773,4211.43,3.34,0.0,0.0,2026-06-22
97060181,892169086,XAUUSD.v,buy,0.03,1782133068,4209.36,1782133776,4210.95,4.77,0.0,0.0,2026-06-22
97060181,892169088,XAUUSD.v,sell,0.01,1782133068,4208.99,1782133776,4211.37,-2.38,0.0,0.0,2026-06-22
97060181,892183711,XAUUSD.v,buy,0.02,1782133781,4210.99,1782133908,4212.58,3.18,0.0,0.0,2026-06-22
97060181,892185414,XAUUSD.v,buy,0.03,1782133849,4210.55,1782133914,4212.82,6.81,0.0,0.0,2026-06-22
97060181,892185420,XAUUSD.v,sell,0.01,1782133850,4210.14,1782133914,4213.24,-3.1,0.0,0.0,2026-06-22
97060181,892193803,XAUUSD.v,buy,0.02,1782133921,4213.66,1782147296,4203.63,-20.06,0.0,0.0,2026-06-22
97060181,892195696,XAUUSD.v,buy,0.03,1782133963,4212.78,1782147296,4203.63,-27.45,0.0,0.0,2026-06-22
97060181,892195713,XAUUSD.v,sell,0.01,1782133963,4212.32,1782147296,4204.05,8.27,0.0,0.0,2026-06-22
